503	2	2
503	3	3
503	4	4
503	5	5
503	6	6
503	7	7
503	8	8
503	9	9
503	10	10
503	11	11
503	12	12
503	13	13
503	14	14
503	15	15
503	16	16
503	17	17
503	18	18
503	19	19
503	20	20
573	1	1
573	2	2
573	3	3
573	4	4
573	5	5
573	6	6
573	7	7
573	8	8
573	9	9
573	10	10
573	11	11
573	12	12
573	13	13
573	14	14
573	15	15
573	16	16
573	17	17
573	18	18
573	19	19
573	20	20
621	1	1
621	2	2
621	3	3
621	4	4
621	5	5
621	6	6
621	7	7
621	8	8
621	9	9
621	10	10
621	11	11
621	12	12
621	13	13
621	14	14
621	15	15
621	16	16
621	17	17
621	18	18
621	19	19
621	20	20
629	1	1
629	2	2
629	3	3
629	4	4
629	5	5
629	6	6
629	7	7
629	8	8
629	9	9
629	10	10
629	11	11
629	12	12
629	13	13
629	14	14
629	15	15
629	16	16
629	17	17
629	18	18
629	19	19
629	20	20
634	1	1
634	2	2
634	3	3
634	4	4
634	5	5
634	6	6
634	7	7
634	8	8
634	9	9
634	10	10
634	11	11
634	12	12
634	13	13
634	14	14
634	15	15
634	16	16
634	17	17
634	18	18
634	19	19
634	20	20
681	1	1
681	2	2
681	3	3
681	4	4
681	5	5
681	6	6
681	7	7
681	8	8
681	9	9
681	10	10
681	11	11
681	12	12
681	13	13
681	14	14
681	15	15
681	16	16
681	17	17
681	18	18
681	19	19
681	20	20
693	1	1
693	2	2
693	3	3
693	4	4
693	5	5
693	6	6
693	7	7
693	8	8
693	9	9
693	10	10
693	11	11
693	12	12
693	13	13
693	14	14
693	15	15
693	16	16
693	17	17
693	18	18
693	19	19
693	20	20
715	1	1
715	2	2
715	3	3
715	4	4
715	5	5
715	6	6
715	7	7
715	8	8
715	9	9
715	10	10
715	11	11
715	12	12
715	13	13
715	14	14
715	15	15
715	16	16
715	17	17
715	18	18
715	19	19
715	20	20
731	1	1
731	2	2
731	3	3
731	4	4
731	5	5
731	6	6
731	7	7
731	8	8
731	9	9
731	10	10
731	11	11
731	12	12
731	13	13
731	14	14
731	15	15
731	16	16
731	17	17
731	18	18
731	19	19
731	20	20
745	1	1
745	2	2
745	3	3
745	4	4
745	5	5
745	6	6
745	7	7
745	8	8
745	9	9
745	10	10
745	11	11
745	12	12
745	13	13
745	14	14
745	15	15
745	16	16
745	17	17
745	18	18
745	19	19
745	20	20
760	1	1
760	2	2
760	3	3
760	4	4
760	5	5
760	6	6
760	7	7
760	8	8
760	9	9
760	10	10
760	11	11
760	12	12
760	13	13
760	14	14
760	15	15
760	16	16
760	17	17
760	18	18
760	19	19
760	20	20
775	1	1
775	2	2
775	3	3
775	4	4
775	5	5
775	6	6
775	7	7
775	8	8
775	9	9
775	10	10
775	11	11
775	12	12
775	13	13
775	14	14
775	15	15
775	16	16
775	17	17
775	18	18
775	19	19
775	20	20
783	1	1
783	2	2
783	3	3
783	4	4
783	5	5
783	6	6
783	7	7
783	8	8
783	9	9
783	10	10
783	11	11
783	12	12
783	13	13
783	14	14
783	15	15
783	16	16
783	17	17
783	18	18
783	19	19
783	20	20
794	1	1
794	2	2
794	3	3
794	4	4
794	5	5
794	6	6
794	7	7
794	8	8
794	9	9
794	10	10
794	11	11
794	12	12
794	13	13
794	14	14
794	15	15
794	16	16
794	17	17
794	18	18
794	19	19
794	20	20
803	1	1
803	2	2
803	3	3
803	4	4
803	5	5
803	6	6
803	7	7
803	8	8
803	9	9
803	10	10
803	11	11
803	12	12
803	13	13
803	14	14
803	15	15
803	16	16
803	17	17
803	18	18
803	19	19
803	20	20
816	1	1
816	2	2
816	3	3
816	4	4
816	5	5
816	6	6
816	7	7
816	8	8
816	9	9
816	10	10
816	11	11
816	12	12
816	13	13
816	14	14
816	15	15
816	16	16
816	17	17
816	18	18
816	19	19
816	20	20
847	1	1
847	2	2
847	3	3
847	4	4
847	5	5
847	6	6
847	7	7
847	8	8
847	9	9
847	10	10
847	11	11
847	12	12
847	13	13
847	14	14
847	15	15
847	16	16
847	17	17
847	18	18
847	19	19
847	20	20
858	1	1
858	2	2
858	3	3
858	4	4
858	5	5
858	6	6
858	7	7
858	8	8
858	9	9
858	10	10
858	11	11
858	12	12
858	13	13
858	14	14
858	15	15
858	16	16
858	17	17
858	18	18
858	19	19
858	20	20
875	1	1
875	2	2
875	3	3
875	4	4
875	5	5
875	6	6
875	7	7
875	8	8
875	9	9
875	10	10
875	11	11
875	12	12
875	13	13
875	14	14
875	15	15
875	16	16
875	17	17
875	18	18
875	19	19
875	20	20
891	1	1
891	2	2
891	3	3
891	4	4
891	5	5
891	6	6
891	7	7
891	8	8
891	9	9
891	10	10
891	11	11
891	12	12
891	13	13
891	14	14
891	15	15
891	16	16
891	17	17
891	18	18
891	19	19
891	20	20
922	1	1
922	2	2
922	3	3
922	4	4
922	5	5
922	6	6
922	7	7
922	8	8
922	9	9
922	10	10
922	11	11
922	12	12
922	13	13
922	14	14
922	15	15
922	16	16
922	17	17
922	18	18
922	19	19
922	20	20
932	1	1
932	2	2
932	3	3
932	4	4
932	5	5
932	6	6
932	7	7
932	8	8
932	9	9
932	10	10
932	11	11
932	12	12
932	13	13
932	14	14
932	15	15
932	16	16
932	17	17
932	18	18
932	19	19
932	20	20
995	1	1
995	2	2
995	3	3
995	4	4
995	5	5
995	6	6
995	7	7
995	8	8
995	9	9
995	10	10
995	11	11
995	12	12
995	13	13
995	14	14
995	15	15
995	16	16
995	17	17
995	18	18
995	19	19
995	20	20
1004	1	1
1004	2	2
1004	3	3
1004	4	4
1004	5	5
1004	6	6
1004	7	7
1004	8	8
1004	9	9
1004	10	10
1004	11	11
1004	12	12
1004	13	13
1004	14	14
1004	15	15
1004	16	16
1004	17	17
1004	18	18
1004	19	19
1004	20	20
1009	1	1
1009	2	2
1009	3	3
1009	4	4
1009	5	5
1009	6	6
1009	7	7
1009	8	8
1009	9	9
1009	10	10
1009	11	11
1009	12	12
1009	13	13
1009	14	14
1009	15	15
1009	16	16
1009	17	17
1009	18	18
1009	19	19
1009	20	20
1026	1	1
1026	2	2
1026	3	3
1026	4	4
1026	5	5
1026	6	6
1026	7	7
1026	8	8
1026	9	9
1026	10	10
1026	11	11
1026	12	12
1026	13	13
1026	14	14
1026	15	15
1026	16	16
1026	17	17
1026	18	18
1026	19	19
1026	20	20
1054	1	1
1054	2	2
1054	3	3
1054	4	4
1054	5	5
1054	6	6
1054	7	7
1054	8	8
1054	9	9
1054	10	10
1054	11	11
1054	12	12
1054	13	13
1054	14	14
1054	15	15
1054	16	16
1054	17	17
1054	18	18
1054	19	19
1054	20	20
1083	1	1
1083	2	2
1083	3	3
1083	4	4
1083	5	5
1083	6	6
1083	7	7
1083	8	8
1083	9	9
1083	10	10
1083	11	11
1083	12	12
1083	13	13
1083	14	14
1083	15	15
1083	16	16
1083	17	17
1083	18	18
1083	19	19
1083	20	20
1123	1	1
1123	2	2
1123	3	3
1123	4	4
1123	5	5
1123	6	6
1123	7	7
1123	8	8
1123	9	9
1123	10	10
1123	11	11
1123	12	12
1123	13	13
1123	14	14
1123	15	15
1123	16	16
1123	17	17
1123	18	18
1123	19	19
1123	20	20
1138	1	1
1138	2	2
1138	3	3
1138	4	4
1138	5	5
1138	6	6
1138	7	7
1138	8	8
1138	9	9
1138	10	10
1138	11	11
1138	12	12
1138	13	13
1138	14	14
1138	15	15
1138	16	16
1138	17	17
1138	18	18
1138	19	19
1138	20	20
1141	1	1
1141	2	2
1141	3	3
1141	4	4
1141	5	5
1141	6	6
1141	7	7
1141	8	8
1141	9	9
1141	10	10
1141	11	11
1141	12	12
1141	13	13
1141	14	14
1141	15	15
1141	16	16
1141	17	17
1141	18	18
1141	19	19
1141	20	20
1192	1	1
1192	2	2
1192	3	3
1192	4	4
1192	5	5
1192	6	6
1192	7	7
1192	8	8
1192	9	9
1192	10	10
1192	11	11
1192	12	12
1192	13	13
1192	14	14
1192	15	15
1192	16	16
1192	17	17
1192	18	18
1192	19	19
1192	20	20
1224	1	1
1224	2	2
1224	3	3
1224	4	4
1224	5	5
1224	6	6
1224	7	7
1224	8	8
1224	9	9
1224	10	10
1224	11	11
1224	12	12
1224	13	13
1224	14	14
1224	15	15
1224	16	16
1224	17	17
1224	18	18
1224	19	19
1224	20	20
1229	1	1
1229	2	2
1229	3	3
1229	4	4
1229	5	5
1229	6	6
1229	7	7
1229	8	8
1229	9	9
1229	10	10
1229	11	11
1229	12	12
1229	13	13
1229	14	14
1229	15	15
1229	16	16
1229	17	17
1229	18	18
1229	19	19
1229	20	20
1236	1	1
1236	2	2
1236	3	3
1236	4	4
1236	5	5
1236	6	6
1236	7	7
1236	8	8
1236	9	9
1236	10	10
1236	11	11
1236	12	12
1236	13	13
1236	14	14
1236	15	15
1236	16	16
1236	17	17
1236	18	18
1236	19	19
1236	20	20
1267	1	1
1267	2	2
1267	3	3
1267	4	4
1267	5	5
1267	6	6
1267	7	7
1267	8	8
1267	9	9
1267	10	10
1267	11	11
1267	12	12
1267	13	13
1267	14	14
1267	15	15
1267	16	16
1267	17	17
1267	18	18
1267	19	19
1267	20	20
1288	1	1
1288	2	2
1288	3	3
1288	4	4
1288	5	5
1288	6	6
1288	7	7
1288	8	8
1288	9	9
1288	10	10
1288	11	11
1288	12	12
1288	13	13
1288	14	14
1288	15	15
1288	16	16
1288	17	17
1288	18	18
1288	19	19
1288	20	20
1304	1	1
1304	2	2
1304	3	3
1304	4	4
1304	5	5
1304	6	6
1304	7	7
1304	8	8
1304	9	9
1304	10	10
1304	11	11
1304	12	12
1304	13	13
1304	14	14
1304	15	15
1304	16	16
1304	17	17
1304	18	18
1304	19	19
1304	20	20
1316	1	1
1316	2	2
1316	3	3
1316	4	4
1316	5	5
1316	6	6
1316	7	7
1316	8	8
1316	9	9
1316	10	10
1316	11	11
1316	12	12
1316	13	13
1316	14	14
1316	15	15
1316	16	16
1316	17	17
1316	18	18
1316	19	19
1316	20	20
1320	1	1
1320	2	2
1320	3	3
1320	4	4
1320	5	5
1320	6	6
1320	7	7
1320	8	8
1320	9	9
1320	10	10
1320	11	11
1320	12	12
1320	13	13
1320	14	14
1320	15	15
1320	16	16
1320	17	17
1320	18	18
1320	19	19
1320	20	20
1340	1	1
1340	2	2
1340	3	3
1340	4	4
1340	5	5
1340	6	6
1340	7	7
1340	8	8
1340	9	9
1340	10	10
1340	11	11
1340	12	12
1340	13	13
1340	14	14
1340	15	15
1340	16	16
1340	17	17
1340	18	18
1340	19	19
1340	20	20
1347	1	1
1347	2	2
1347	3	3
1347	4	4
1347	5	5
1347	6	6
1347	7	7
1347	8	8
1347	9	9
1347	10	10
1347	11	11
1347	12	12
1347	13	13
1347	14	14
1347	15	15
1347	16	16
1347	17	17
1347	18	18
1347	19	19
1347	20	20
1348	1	1
1348	2	2
1348	3	3
1348	4	4
1348	5	5
1348	6	6
1348	7	7
1348	8	8
1348	9	9
1348	10	10
1348	11	11
1348	12	12
1348	13	13
1348	14	14
1348	15	15
1348	16	16
1348	17	17
1348	18	18
1348	19	19
1348	20	20
1363	1	1
1363	2	2
1363	3	3
1363	4	4
1363	5	5
1363	6	6
1363	7	7
1363	8	8
1363	9	9
1363	10	10
1363	11	11
1363	12	12
1363	13	13
1363	14	14
1363	15	15
1363	16	16
1363	17	17
1363	18	18
1363	19	19
1363	20	20
1380	1	1
1380	2	2
1380	3	3
1380	4	4
1380	5	5
1380	6	6
1380	7	7
1380	8	8
1380	9	9
1380	10	10
1380	11	11
1380	12	12
1380	13	13
1380	14	14
1380	15	15
1380	16	16
1380	17	17
1380	18	18
1380	19	19
1380	20	20
1400	1	1
1400	2	2
1400	3	3
1400	4	4
1400	5	5
1400	6	6
1400	7	7
1400	8	8
1400	9	9
1400	10	10
1400	11	11
1400	12	12
1400	13	13
1400	14	14
1400	15	15
1400	16	16
1400	17	17
1400	18	18
1400	19	19
1400	20	20
1465	1	1
1465	2	2
1465	3	3
1465	4	4
1465	5	5
1465	6	6
1465	7	7
1465	8	8
1465	9	9
1465	10	10
1465	11	11
1465	12	12
1465	13	13
1465	14	14
1465	15	15
1465	16	16
1465	17	17
1465	18	18
1465	19	19
1465	20	20
1511	1	1
1511	2	2
1511	3	3
1511	4	4
1511	5	5
1511	6	6
1511	7	7
1511	8	8
1511	9	9
1511	10	10
1511	11	11
1511	12	12
1511	13	13
1511	14	14
1511	15	15
1511	16	16
1511	17	17
1511	18	18
1511	19	19
1511	20	20
1516	1	1
1516	2	2
1516	3	3
1516	4	4
1516	5	5
1516	6	6
1516	7	7
1516	8	8
1516	9	9
1516	10	10
1516	11	11
1516	12	12
1516	13	13
1516	14	14
1516	15	15
1516	16	16
1516	17	17
1516	18	18
1516	19	19
1516	20	20
1519	1	1
1519	2	2
1519	3	3
1519	4	4
1519	5	5
1519	6	6
1519	7	7
1519	8	8
1519	9	9
1519	10	10
1519	11	11
1519	12	12
1519	13	13
1519	14	14
1519	15	15
1519	16	16
1519	17	17
1519	18	18
1519	19	19
1519	20	20
1522	1	1
1522	2	2
1522	3	3
1522	4	4
1522	5	5
1522	6	6
1522	7	7
1522	8	8
1522	9	9
1522	10	10
1522	11	11
1522	12	12
1522	13	13
1522	14	14
1522	15	15
1522	16	16
1522	17	17
1522	18	18
1522	19	19
1522	20	20
1557	1	1
1557	2	2
1557	3	3
1557	4	4
1557	5	5
1557	6	6
1557	7	7
1557	8	8
1557	9	9
1557	10	10
1557	11	11
1557	12	12
1557	13	13
1557	14	14
1557	15	15
1557	16	16
1557	17	17
1557	18	18
1557	19	19
1557	20	20
1558	1	1
1558	2	2
1558	3	3
1558	4	4
1558	5	5
1558	6	6
1558	7	7
1558	8	8
1558	9	9
1558	10	10
1558	11	11
1558	12	12
1558	13	13
1558	14	14
1558	15	15
1558	16	16
1558	17	17
1558	18	18
1558	19	19
1558	20	20
1576	1	1
1576	2	2
1576	3	3
1576	4	4
1576	5	5
1576	6	6
1576	7	7
1576	8	8
1576	9	9
1576	10	10
1576	11	11
1576	12	12
1576	13	13
1576	14	14
1576	15	15
1576	16	16
1576	17	17
1576	18	18
1576	19	19
1576	20	20
1608	1	1
1608	2	2
1608	3	3
1608	4	4
1608	5	5
1608	6	6
1608	7	7
1608	8	8
1608	9	9
1608	10	10
1608	11	11
1608	12	12
1608	13	13
1608	14	14
1608	15	15
1608	16	16
1608	17	17
1608	18	18
1608	19	19
1608	20	20
1610	1	1
1610	2	2
1610	3	3
1610	4	4
1610	5	5
1610	6	6
1610	7	7
1610	8	8
1610	9	9
1610	10	10
1610	11	11
1610	12	12
1610	13	13
1610	14	14
1610	15	15
1610	16	16
1610	17	17
1610	18	18
1610	19	19
1610	20	20
1625	1	1
1625	2	2
1625	3	3
1625	4	4
1625	5	5
1625	6	6
1625	7	7
1625	8	8
1625	9	9
1625	10	10
1625	11	11
1625	12	12
1625	13	13
1625	14	14
1625	15	15
1625	16	16
1625	17	17
1625	18	18
1625	19	19
1625	20	20
1639	1	1
1639	2	2
1639	3	3
1639	4	4
1639	5	5
1639	6	6
1639	7	7
1639	8	8
1639	9	9
1639	10	10
1639	11	11
1639	12	12
1639	13	13
1639	14	14
1639	15	15
1639	16	16
1639	17	17
1639	18	18
1639	19	19
1639	20	20
1659	1	1
1659	2	2
1659	3	3
1659	4	4
1659	5	5
1659	6	6
1659	7	7
1659	8	8
1659	9	9
1659	10	10
1659	11	11
1659	12	12
1659	13	13
1659	14	14
1659	15	15
1659	16	16
1659	17	17
1659	18	18
1659	19	19
1659	20	20
1688	1	1
1688	2	2
1688	3	3
1688	4	4
1688	5	5
1688	6	6
1688	7	7
1688	8	8
1688	9	9
1688	10	10
1688	11	11
1688	12	12
1688	13	13
1688	14	14
1688	15	15
1688	16	16
1688	17	17
1688	18	18
1688	19	19
1688	20	20
1704	1	1
1704	2	2
1704	3	3
1704	4	4
1704	5	5
1704	6	6
1704	7	7
1704	8	8
1704	9	9
1704	10	10
1704	11	11
1704	12	12
1704	13	13
1704	14	14
1704	15	15
1704	16	16
1704	17	17
1704	18	18
1704	19	19
1704	20	20
1733	1	1
1733	2	2
1733	3	3
1733	4	4
1733	5	5
1733	6	6
1733	7	7
1733	8	8
1733	9	9
1733	10	10
1733	11	11
1733	12	12
1733	13	13
1733	14	14
1733	15	15
1733	16	16
1733	17	17
1733	18	18
1733	19	19
1733	20	20
1755	1	1
1755	2	2
1755	3	3
1755	4	4
1755	5	5
1755	6	6
1755	7	7
1755	8	8
1755	9	9
1755	10	10
1755	11	11
1755	12	12
1755	13	13
1755	14	14
1755	15	15
1755	16	16
1755	17	17
1755	18	18
1755	19	19
1755	20	20
1756	1	1
1756	2	2
1756	3	3
1756	4	4
1756	5	5
1756	6	6
1756	7	7
1756	8	8
1756	9	9
1756	10	10
1756	11	11
1756	12	12
1756	13	13
1756	14	14
1756	15	15
1756	16	16
1756	17	17
1756	18	18
1756	19	19
1756	20	20
1760	1	1
1760	2	2
1760	3	3
1760	4	4
1760	5	5
1760	6	6
1760	7	7
1760	8	8
1760	9	9
1760	10	10
1760	11	11
1760	12	12
1760	13	13
1760	14	14
1760	15	15
1760	16	16
1760	17	17
1760	18	18
1760	19	19
1760	20	20
1764	1	1
1764	2	2
1764	3	3
1764	4	4
1764	5	5
1764	6	6
1764	7	7
1764	8	8
1764	9	9
1764	10	10
1764	11	11
1764	12	12
1764	13	13
1764	14	14
1764	15	15
1764	16	16
1764	17	17
1764	18	18
1764	19	19
1764	20	20
1783	1	1
1783	2	2
1783	3	3
1783	4	4
1783	5	5
1783	6	6
1783	7	7
1783	8	8
1783	9	9
1783	10	10
1783	11	11
1783	12	12
1783	13	13
1783	14	14
1783	15	15
1783	16	16
1783	17	17
1783	18	18
1783	19	19
1783	20	20
1789	1	1
1789	2	2
1789	3	3
1789	4	4
1789	5	5
1789	6	6
1789	7	7
1789	8	8
1789	9	9
1789	10	10
1789	11	11
1789	12	12
1789	13	13
1789	14	14
1789	15	15
1789	16	16
1789	17	17
1789	18	18
1789	19	19
1789	20	20
1857	1	1
1857	2	2
1857	3	3
1857	4	4
1857	5	5
1857	6	6
1857	7	7
1857	8	8
1857	9	9
1857	10	10
1857	11	11
1857	12	12
1857	13	13
1857	14	14
1857	15	15
1857	16	16
1857	17	17
1857	18	18
1857	19	19
1857	20	20
1865	1	1
1865	2	2
1865	3	3
1865	4	4
1865	5	5
1865	6	6
1865	7	7
1865	8	8
1865	9	9
1865	10	10
1865	11	11
1865	12	12
1865	13	13
1865	14	14
1865	15	15
1865	16	16
1865	17	17
1865	18	18
1865	19	19
1865	20	20
1866	1	1
1866	2	2
1866	3	3
1866	4	4
1866	5	5
1866	6	6
1866	7	7
1866	8	8
1866	9	9
1866	10	10
1866	11	11
1866	12	12
1866	13	13
1866	14	14
1866	15	15
1866	16	16
1866	17	17
1866	18	18
1866	19	19
1866	20	20
1930	1	1
1930	2	2
1930	3	3
1930	4	4
1930	5	5
1930	6	6
1930	7	7
1930	8	8
1930	9	9
1930	10	10
1930	11	11
1930	12	12
1930	13	13
1930	14	14
1930	15	15
1930	16	16
1930	17	17
1930	18	18
1930	19	19
1930	20	20
1975	1	1
1975	2	2
1975	3	3
1975	4	4
1975	5	5
1975	6	6
1975	7	7
1975	8	8
1975	9	9
1975	10	10
1975	11	11
1975	12	12
1975	13	13
1975	14	14
1975	15	15
1975	16	16
1975	17	17
1975	18	18
1975	19	19
1975	20	20
1985	1	1
1985	2	2
1985	3	3
1985	4	4
1985	5	5
1985	6	6
1985	7	7
1985	8	8
1985	9	9
1985	10	10
1985	11	11
1985	12	12
1985	13	13
1985	14	14
1985	15	15
1985	16	16
1985	17	17
1985	18	18
1985	19	19
1985	20	20
2001	1	1
2001	2	2
2001	3	3
2001	4	4
2001	5	5
2001	6	6
2001	7	7
2001	8	8
2001	9	9
2001	10	10
2001	11	11
2001	12	12
2001	13	13
2001	14	14
2001	15	15
2001	16	16
2001	17	17
2001	18	18
2001	19	19
2001	20	20
2002	1	1
2002	2	2
2002	3	3
2002	4	4
2002	5	5
2002	6	6
2002	7	7
2002	8	8
2002	9	9
2002	10	10
2002	11	11
2002	12	12
2002	13	13
2002	14	14
2002	15	15
2002	16	16
2002	17	17
2002	18	18
2002	19	19
2002	20	20
2016	1	1
2016	2	2
2016	3	3
2016	4	4
2016	5	5
2016	6	6
2016	7	7
2016	8	8
2016	9	9
2016	10	10
2016	11	11
2016	12	12
2016	13	13
2016	14	14
2016	15	15
2016	16	16
2016	17	17
2016	18	18
2016	19	19
2016	20	20
2018	1	1
2018	2	2
2018	3	3
2018	4	4
2018	5	5
2018	6	6
2018	7	7
2018	8	8
2018	9	9
2018	10	10
2018	11	11
